RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
2.48,3.225806451612903,4,2,2,-0,6.451612903225806,2,2,8,-0,0.3359512868800316,58,2,0,2.5
0.02,0,0,0,0,0,0,0,0,0,0,NA,58,j,0,2.5
4.9399999999999995,7.28744939271255,18,2,2,-0,11.336032388663968,2.074074074074074,3,27,0.2640520518256287,0.09997219731512443,59,1,0,5
4.9399999999999995,6.477732793522267,16,2,2,-0,11.740890688259109,2.1481481481481484,4,27,0.4195558923202333,0.4728516394111733,59,2,0,5
0.13999999999999999,0,0,0,0,0,0,0,0,0,0,NA,59,j,0,5
9.9,17.97979797979798,86,3,2.0697674418604652,0.2530369754479396,19.393939393939394,2.064516129032258,3,93,0.23921709381651282,0.1945225637029178,60,1,0,10
9.9,13.939393939393941,68,3,2.0294117647058822,0.13269142083987176,22.02020202020202,2.247422680412371,4,97,0.6075225181057304,0.6403040427467335,60,2,0,10
0.86,0,0,0,0,0,0,0,0,0,0,NA,60,j,0,10
19.8,32.92929292929293,288,4,2.263888888888889,0.6325557341295137,35,2.1455108359133126,3,323,0.41484248972944865,0.39309591054601883,61,1,0,20
19.8,34.54545454545455,298,5,2.295302013422819,0.6722234945034566,38.88888888888889,2.5328947368421053,7,304,0.9820088953135143,0.9399262225100454,61,2,0,20
3.82,7.329842931937172,14,2,2,-0,9.424083769633508,2,2,18,-0,NA,61,j,0,20
39.6,63.18181818181819,964,7,2.595435684647303,1.0398062430852717,59.11616161616161,2.5226293103448274,9,928,0.9587437888061152,0.7842344578432583,62,1,0,40
39.6,62.22222222222222,920,11,2.6782608695652175,1.1203185267336402,67.3989898989899,3.2002398081534773,12,834,1.4902202438962635,1.404176040896624,62,2,0,40
15.740000000000002,28.589580686149933,202,4,2.227722772277228,0.5739789162839515,31.19440914866582,2.349282296650718,7,209,0.748050048809459,NA,62,j,0,40
79.2,95.22727272727273,1420,27,5.311267605633803,2.303494017260078,94.16666666666667,6.434857635893011,46,1159,2.3876530863257326,1.8762470067447334,63,1,0,80
79.2,94.84848484848484,1366,26,5.499267935578331,2.3514895715111748,94.43181818181819,7.0159474671669795,40,1066,2.631909384594839,2.51488298762201,63,2,0,80
62.72,85.58673469387756,1516,14,3.54089709762533,1.684741950445292,85.84183673469387,4.226059654631083,35,1274,1.9427163752351004,NA,63,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.004935018283641102,64,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.0925840035621148,64,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,64,j,0,0.3
0.6,0,0,0,0,0,0,0,0,0,0,0.013008088070948288,65,1,0,0.6
0.6,0,0,0,0,0,3.3333333333333335,2,2,1,-0,0.12840825130273414,65,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,65,j,0,0.6
1.22,3.278688524590164,2,2,2,-0,0,0,0,0,0,0.02358879411414877,66,1,0,1.25
1.24,0,0,0,0,0,4.838709677419355,2,2,3,-0,0.1749332414819078,66,2,0,1.25
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,66,j,0,1.25
2.48,5.64516129032258,6,3,2.3333333333333335,0.6365141682948128,3.225806451612903,2,2,4,-0,0.04582788423277821,67,1,0,2.5
2.48,4.838709677419355,6,2,2,-0,10.483870967741936,2,2,13,-0,0.27459465525780363,67,2,0,2.5
0.04,0,0,0,0,0,0,0,0,0,0,NA,67,j,0,2.5
4.9399999999999995,6.477732793522267,14,3,2.2857142857142856,0.5982695885852573,10.121457489878543,2,2,25,-0,0.08814451947331589,68,1,0,5
4.9399999999999995,11.336032388663968,28,2,2,-0,18.82591093117409,2.1136363636363638,3,44,0.3540511393449268,0.40265153263821607,68,2,0,5
0.26,15.384615384615385,2,2,2,-0,0,0,0,0,0,NA,68,j,0,5
9.9,13.535353535353536,62,4,2.161290322580645,0.45710229325542967,17.77777777777778,2.046511627906977,3,86,0.18811292741457375,0.18290323087720722,69,1,0,10
9.9,21.01010101010101,98,3,2.122448979591837,0.37177617994345286,25.151515151515152,2.2844036697247705,4,109,0.6661558528577675,0.5724283478711485,69,2,0,10
0.9400000000000001,4.25531914893617,2,2,2,-0,6.382978723404255,2,2,3,-0,NA,69,j,0,10
19.8,34.14141414141414,296,7,2.2837837837837838,0.638774902783117,38.88888888888889,2.271386430678466,5,339,0.6397622207379147,0.3532211727466483,70,1,0,20
19.8,31.515151515151512,282,4,2.2127659574468086,0.5560060095158377,40.505050505050505,2.4156626506024095,5,332,0.8413540071240221,0.8628833272640497,70,2,0,20
3.7800000000000002,9.523809523809524,18,2,2,-0,12.16931216931217,2.090909090909091,3,22,0.30463609734923813,NA,70,j,0,20
39.6,62.42424242424243,956,7,2.585774058577406,1.036673034925204,68.51010101010101,2.808488612836439,9,966,1.1827292308000206,0.7436400426886066,71,1,0,40
39.6,59.59595959595959,898,10,2.6280623608017817,1.0776994143559664,70.35353535353536,2.8810754912099275,7,967,1.2706164068170385,1.3075849010917981,71,2,0,40
15.740000000000002,28.335451080050827,204,4,2.1862745098039214,0.5038626372862905,36.53113087674714,2.2817460317460316,4,252,0.6543243957575067,NA,71,j,0,40
79.2,95.15151515151516,1306,33,5.770290964777948,2.404292952078501,95.15151515151516,7.380999020568071,33,1021,2.5756877982561983,1.8102097966295774,72,1,0,80
79.2,94.77272727272728,1346,29,5.576523031203566,2.3754697954988004,95.77020202020202,6.901728844404004,52,1099,2.565750561152368,2.479135761937077,72,2,0,80
62.96000000000001,85.06988564167726,1482,15,3.6140350877192984,1.726831687089182,88.15120711562898,4.41527446300716,28,1257,2.0312533320427653,NA,72,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.004923601958455881,73,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.1027397917011085,73,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,73,j,0,0.3
0.6,0,0,0,0,0,0,0,0,0,0,0.010824953549460717,74,1,0,0.6
0.6,6.666666666666667,2,2,2,-0,0,0,0,0,0,0.14027111753869956,74,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,74,j,0,0.6
1.24,0,0,0,0,0,0,0,0,0,0,0.025446375297556487,75,1,0,1.25
1.24,3.225806451612903,2,2,2,-0,1.6129032258064515,2,2,1,-0,0.20590236053670505,75,2,0,1.25
0.02,0,0,0,0,0,0,0,0,0,0,NA,75,j,0,1.25
2.46,1.6260162601626018,2,2,2,-0,4.878048780487805,2,2,6,-0,0.04696411290940083,76,1,0,2.5
2.48,6.451612903225806,8,2,2,-0,12.096774193548388,2,2,15,-0,0.29164871109836754,76,2,0,2.5
