RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,method,system,coupling,RR_target
0.49839999999999995,99.67897271268058,50,223,24.84,2.3243094309445205,32.34349919743178,2.238888888888889,4,180,0.5943040501128172,0.0665349406362316,411,MvJRQA,2,0.22,0.5
0.2728,100,14,67,48.714285714285715,1.7478680974667573,15.249266862170089,2,2,52,-0,NA,411,MvJRQA,j,0.22,0.5
0.156,99.48717948717949,12,52,32.333333333333336,1.791759469228055,0,0,0,0,0,0.09,411,MdRQA,f,0.22,NA
0.156,99.48717948717949,12,52,32.333333333333336,1.791759469228055,0,NA,NA,NA,NA,0.09,411,MdRQA_crqa,f,0.22,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,412,MvJRQA,1,0.24,0.5
0.4992,99.67948717948718,52,221,23.923076923076923,2.3419551657809494,34.13461538461539,2.2903225806451615,4,186,0.6532325059639642,0.06603949297661535,412,MvJRQA,2,0.24,0.5
0.2728,100,14,67,48.714285714285715,1.7478680974667573,15.249266862170089,2,2,52,-0,NA,412,MvJRQA,j,0.24,0.5
0.1568,100,12,52,32.666666666666664,1.5607104090414063,0,0,0,0,0,0.09,412,MdRQA,f,0.24,NA
0.1568,100,12,52,32.666666666666664,1.5607104090414063,0,NA,NA,NA,NA,0.09,412,MdRQA_crqa,f,0.24,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,413,MvJRQA,1,0.26,0.5
0.49839999999999995,99.83948635634029,52,219,23.923076923076923,2.3647424585812,34.59069020866774,2.3812154696132595,5,181,0.7914357248843656,0.06584689149861224,413,MvJRQA,2,0.26,0.5
0.2728,100,14,67,48.714285714285715,1.7478680974667573,15.249266862170089,2,2,52,-0,NA,413,MvJRQA,j,0.26,0.5
0.156,100,12,52,32.5,1.5607104090414063,0,0,0,0,0,0.09,413,MdRQA,f,0.26,NA
0.156,100,12,52,32.5,1.5607104090414063,0,NA,NA,NA,NA,0.09,413,MdRQA_crqa,f,0.26,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,414,MvJRQA,1,0.28,0.5
0.49839999999999995,99.35794542536117,54,216,22.925925925925927,2.304143737461093,36.75762439807384,2.4361702127659575,6,188,0.8275982935709825,0.0639834266298526,414,MvJRQA,2,0.28,0.5
0.2728,100,14,67,48.714285714285715,1.7478680974667573,15.249266862170089,2,2,52,-0,NA,414,MvJRQA,j,0.28,0.5
0.156,100,12,52,32.5,1.5607104090414063,0,0,0,0,0,0.09,414,MdRQA,f,0.28,NA
0.156,100,12,52,32.5,1.5607104090414063,0,NA,NA,NA,NA,0.09,414,MdRQA_crqa,f,0.28,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,415,MvJRQA,1,0.3,0.5
0.4992,99.67948717948718,56,216,22.214285714285715,2.342633718851465,39.0224358974359,2.4846938775510203,7,196,0.8174011249644827,0.0622694617507105,415,MvJRQA,2,0.3,0.5
0.2688,100,14,67,48,1.9459101490553132,15.476190476190476,2,2,52,-0,NA,415,MvJRQA,j,0.3,0.5
0.156,100,12,52,32.5,1.5607104090414063,0,0,0,0,0,0.09,415,MdRQA,f,0.3,NA
0.156,100,12,52,32.5,1.5607104090414063,0,NA,NA,NA,NA,0.09,415,MdRQA_crqa,f,0.3,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.12750395487110897,416,MvJRQA,1,0.32,0.5
0.4992,99.35897435897436,58,214,21.379310344827587,2.4108480302002047,40.705128205128204,2.5656565656565657,8,198,0.8542222087893127,0.06071671148842707,416,MvJRQA,2,0.32,0.5
0.2664,100,14,67,47.57142857142857,1.9459101490553132,15.615615615615615,2,2,52,-0,NA,416,MvJRQA,j,0.32,0.5
0.1552,100,12,52,32.333333333333336,1.5607104090414063,0,0,0,0,0,0.09,416,MdRQA,f,0.32,NA
0.1552,100,12,52,32.333333333333336,1.5607104090414063,0,NA,NA,NA,NA,0.09,416,MdRQA_crqa,f,0.32,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,417,MvJRQA,1,0.34,0.5
0.49839999999999995,99.51845906902086,56,213,22.142857142857142,2.459306319896722,41.41252006420545,2.63265306122449,8,196,0.8516854203901301,0.05908412028092594,417,MvJRQA,2,0.34,0.5
0.26480000000000004,100,14,67,47.285714285714285,1.9459101490553132,15.709969788519636,2,2,52,-0,NA,417,MvJRQA,j,0.34,0.5
0.156,100,12,52,32.5,1.791759469228055,0,0,0,0,0,0.09,417,MdRQA,f,0.34,NA
0.156,100,12,52,32.5,1.791759469228055,0,NA,NA,NA,NA,0.09,417,MdRQA_crqa,f,0.34,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.12736138670892003,418,MvJRQA,1,0.36,0.5
0.4992,99.35897435897436,58,212,21.379310344827587,2.431278016848705,43.34935897435898,2.691542288557214,9,201,0.8836705757714791,0.05756050228230822,418,MvJRQA,2,0.36,0.5
0.26480000000000004,100,16,67,41.375,2.0794415416798357,16.91842900302115,2,2,56,-0,NA,418,MvJRQA,j,0.36,0.5
0.156,100,12,52,32.5,1.791759469228055,0,0,0,0,0,0.09,418,MdRQA,f,0.36,NA
0.156,100,12,52,32.5,1.791759469228055,0,NA,NA,NA,NA,0.09,418,MdRQA_crqa,f,0.36,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.12739234296677235,419,MvJRQA,1,0.38,0.5
0.4992,99.51923076923077,54,211,23,2.4607402023648564,45.032051282051285,2.6384976525821595,8,213,0.7683755124455182,0.05684188252783367,419,MvJRQA,2,0.38,0.5
0.2696,100,16,67,42.125,2.0794415416798357,20.77151335311573,2,2,70,-0,NA,419,MvJRQA,j,0.38,0.5
0.156,100,12,51,32.5,1.791759469228055,0,0,0,0,0,0.09,419,MdRQA,f,0.38,NA
0.156,100,12,51,32.5,1.791759469228055,0,NA,NA,NA,NA,0.09,419,MdRQA_crqa,f,0.38,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.127369559287476,420,MvJRQA,1,0.4,0.5
0.49839999999999995,99.51845906902086,54,211,22.962962962962962,2.269615304631563,47.99357945425361,2.5338983050847457,7,236,0.6922419739153938,0.056376288694062915,420,MvJRQA,2,0.4,0.5
