RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7643926164289174,8102,1,0,2
1.992,100,30,499,166,2.488327743368588,94.93975903614458,3.0307692307692307,4,1560,0.7087538397106192,0.09048873726016599,8102,2,0,2
0.676,100,14,499,120.71428571428571,1.7478680974667573,81.89349112426035,2,2,692,-0,NA,8102,j,0,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485795514722954,8103,1,0,5
4.992,100,58,499,215.17241379310346,3.0898065347392154,99.95192307692308,6.861386138613861,10,1818,1.1574214013039361,0.2246148283565382,8103,2,0,5
1.7256,100,20,499,215.7,1.7480673485460894,99.95363931386184,4.329317269076305,5,996,0.8848528902509221,NA,8103,j,0,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.2872707726276884,8104,1,0,10
9.980799999999999,100,104,499,239.92307692307693,3.887862240389036,99.97996152613017,13.572905331882481,20,1838,1.1269443001453445,0.4371674632326333,8104,2,0,10
3.4736000000000002,100,26,499,334,2.564949357461537,99.97696913864579,8.716867469879517,9,996,0.47278075642256523,NA,8104,j,0,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8105,1,0.05,1
0.9976,100,20,499,124.7,2.3025850929940455,57.09703287890938,2.3973063973063975,4,594,0.7839912787382501,0.07331067713402988,8105,2,0.05,1
0.3696,100,4,385,231,0.6931471805599453,0,0,0,0,0,NA,8105,j,0.05,1
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7643926164289174,8106,1,0.05,2
1.9959999999999998,100,26,499,191.92307692307693,2.564949357461537,99.87975951903807,2.7429829389102918,5,1817,0.997114796300418,0.09938435967290472,8106,2,0.05,2
0.7648,100,6,499,318.6666666666667,1.0986122886681096,95.60669456066945,2,2,914,-0,NA,8106,j,0.05,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485795514722954,8107,1,0.05,5
4.9896,100,58,499,215.06896551724137,3.367295829986474,99.95189995189995,6.81311475409836,10,1830,1.3522641515311673,0.2273571767762024,8107,2,0.05,5
1.7295999999999998,100,14,499,308.85714285714283,1.9459101490553132,99.95374653098983,4.339357429718875,5,996,0.8877602347661984,NA,8107,j,0.05,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.287210610592203,8108,1,0.05,10
9.98,100,108,499,231.0185185185185,3.988984046564274,99.97595190380761,13.497835497835498,20,1848,1.5640178113220609,0.43802226783907333,8108,2,0.05,10
3.5423999999999998,100,30,499,295.2,2.70805020110221,99.97741644083108,8.889558232931726,10,996,0.9131646525678057,NA,8108,j,0.05,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8109,1,0.1,1
0.9967999999999999,99.91974317817014,28,499,88.92857142857143,2.6390573296152584,80.89887640449437,2.4736196319018404,5,815,0.7272782256299374,0.09336691063143349,8109,2,0.1,1
0.5568,100,10,385,139.2,1.6094379124341005,67.24137931034483,2,2,468,-0,NA,8109,j,0.1,1
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7643926164289174,8110,1,0.1,2
1.9959999999999998,100,46,499,108.47826086956522,3.075220548054372,99.61923847695391,2.9431616341030193,6,1689,1.2875045275861792,0.12892589047547293,8110,2,0.1,2
0.8151999999999999,100,8,499,254.75,1.3862943611198906,95.87831207065751,2.137855579868709,3,914,0.4010515615155341,NA,8110,j,0.1,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485201985567636,8111,1,0.1,5
4.9912,99.98397179035102,72,499,173.27777777777777,3.5065025850605602,99.95191537105306,6.770901194353963,11,1842,1.5683315680312286,0.23674319986284698,8111,2,0.1,5
1.8263999999999998,100,18,499,253.66666666666666,2.1972245773362196,99.95619798510732,4.582329317269076,5,996,0.8244111495806282,NA,8111,j,0.1,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.287278976686783,8112,1,0.1,10
9.9792,100,116,499,215.06896551724137,4.003618236994621,99.97594997594997,13.40247178936056,20,1861,1.7544130677637098,0.4400644219555239,8112,2,0.1,10
3.5631999999999997,100,30,499,296.93333333333334,2.70805020110221,99.97754827121689,8.941767068273093,10,996,1.0875177541876044,NA,8112,j,0.1,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8113,1,0.15000000000000002,1
0.9991999999999999,100,36,499,69.38888888888889,2.8903717578961645,83.38670936749399,2.479761904761905,5,840,0.7299484315816978,0.09545058094841422,8113,2,0.15000000000000002,1
0.5591999999999999,100,10,385,139.8,1.6094379124341005,67.81115879828327,2,2,474,-0,NA,8113,j,0.15000000000000002,1
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7642490773377298,8114,1,0.15000000000000002,2
1.9959999999999998,100,58,499,86.03448275862068,3.367295829986474,99.81963927855712,2.9755077658303466,6,1674,1.2927475086319498,0.13466430561956236,8114,2,0.15000000000000002,2
0.8848,100,10,499,221.2,1.6094379124341005,96.20253164556962,2.3282275711159737,3,914,0.6329163173193515,NA,8114,j,0.15000000000000002,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485201985567636,8115,1,0.15000000000000002,5
4.990399999999999,100,78,499,159.94871794871796,3.6280156368701615,99.9519076627124,6.7259978425026965,11,1854,1.6669005575931013,0.24150322193828075,8115,2,0.15000000000000002,5
1.836,100,18,499,255,2.1972245773362196,99.95642701525055,4.606425702811245,5,996,0.8032944930090151,NA,8115,j,0.15000000000000002,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.287278976686783,8116,1,0.15000000000000002,10
9.9792,99.99198332531665,126,499,197.984126984127,4.055116036796619,99.97594997594997,13.323717948717949,21,1872,1.9082333339171553,0.44416415110605917,8116,2,0.15000000000000002,10
3.5448,100,32,499,276.9375,2.772588722239781,99.97743173098624,8.89558232931727,10,996,1.217221451517078,NA,8116,j,0.15000000000000002,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8117,1,0.2,1
0.9991999999999999,100,54,499,46.25925925925926,2.987771452422131,74.09927942353883,2.4845637583892617,5,745,0.866744318799691,0.09100465352548298,8117,2,0.2,1
0.5055999999999999,100,10,385,126.4,1.6094379124341005,53.79746835443038,2,2,340,-0,NA,8117,j,0.2,1
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7642490773377298,8118,1,0.2,2
1.9976,100,70,499,71.34285714285714,3.5157396511717023,98.93872647176612,2.989110707803993,6,1653,1.2876263009837767,0.13296685210704873,8118,2,0.2,2
0.8231999999999999,100,8,499,257.25,1.3862943611198906,95.91836734693877,2.159737417943107,3,914,0.4392342018405512,NA,8118,j,0.2,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485201985567636,8119,1,0.2,5
4.9896,100,94,499,132.70212765957447,3.7911563523007015,99.95189995189995,6.681672025723473,12,1866,1.7840484235173677,0.23924038840867765,8119,2,0.2,5
1.7744,100,16,499,277.25,2.0794415416798357,99.95491433724075,4.451807228915663,5,996,0.8906701637180446,NA,8119,j,0.2,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.2872626682872177,8120,1,0.2,10
9.9792,100,144,499,173.25,4.199649765620506,99.97594997594997,13.245884227296866,21,1883,2.039313978656815,0.4459966506460012,8120,2,0.2,10
3.5072,100,34,499,257.88235294117646,2.833213344056216,99.9771897810219,8.801204819277109,10,996,1.223202778083734,NA,8120,j,0.2,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8121,1,0.25,1
0.9952000000000001,100,60,499,41.46666666666667,2.994328293477816,57.958199356913184,2.8554455445544553,4,505,1.067240366300281,0.08251481410613279,8121,2,0.25,1
0.3696,100,4,385,231,0.6931471805599453,0,0,0,0,0,NA,8121,j,0.25,1
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7642490773377298,8122,1,0.25,2
1.9959999999999998,100,80,499,62.375,3.3508008156737334,99.59919839679358,2.8962703962703964,6,1716,1.0626254587151875,0.11911124292077739,8122,2,0.25,2
0.7648,100,6,499,318.6666666666667,1.0986122886681096,95.60669456066945,2,2,914,-0,NA,8122,j,0.25,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485201985567636,8123,1,0.25,5
4.9912,100,106,499,117.71698113207547,3.8034803227882743,99.95191537105306,6.6481876332622605,12,1876,1.7701716249905286,0.2334089979340864,8123,2,0.25,5
1.7344,100,16,499,271,2.0794415416798357,99.9538745387454,4.35140562248996,5,996,0.8906701637180446,NA,8123,j,0.25,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.287288281345302,8124,1,0.25,10
9.9792,100,150,499,166.32,4.169616715016855,99.97594997594997,13.175911251980983,21,1893,2.1082737320253777,0.44138474926131926,8124,2,0.25,10
3.4832,100,32,499,272.125,2.772588722239781,99.97703261368856,8.740963855421686,10,996,1.2714579756733206,NA,8124,j,0.25,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8125,1,0.30000000000000004,1
0.9984,100,72,499,34.666666666666664,3.068377970724912,57.49198717948718,2.707547169811321,4,530,0.6898023791268599,0.07159712061312935,8125,2,0.30000000000000004,1
0.3696,100,4,385,231,0.6931471805599453,0,0,0,0,0,NA,8125,j,0.30000000000000004,1
1.9959999999999998,100,78,499,63.97435897435897,3.4724149807613385,98.31663326653307,5.36761487964989,25,914,2.0698727206015626,0.7642490773377298,8126,1,0.30000000000000004,2
1.9952,100,90,499,55.422222222222224,3.3637431742271415,98.63672814755414,2.883939038686987,5,1706,1.1252891730875358,0.10866641478829255,8126,2,0.30000000000000004,2
0.752,100,8,499,235,1.3862943611198906,93.82978723404256,2,2,882,-0,NA,8126,j,0.30000000000000004,2
4.9896,99.98396665063332,178,499,70.06741573033707,4.093348648701108,99.98396665063332,12.509528585757272,56,997,3.025681602326951,1.8485201985567636,8127,1,0.30000000000000004,5
4.9896,100,116,499,107.53448275862068,3.917033249051258,99.95189995189995,6.614323607427056,11,1885,1.7431985665534693,0.231844387804631,8127,2,0.30000000000000004,5
1.6768,100,14,499,299.42857142857144,1.9459101490553132,99.95229007633588,4.206827309236948,5,996,0.8377632919187662,NA,8127,j,0.30000000000000004,5
9.98,99.98396793587175,374,499,66.70053475935829,4.32719376413618,99.99198396793587,24.676557863501483,69,1011,3.7765054248484993,3.2872942629424218,8128,1,0.30000000000000004,10
9.980799999999999,100,158,499,157.9240506329114,4.204892189253812,99.97595383135621,13.122567069963177,21,1901,2.1577542225606368,0.43848218188779153,8128,2,0.30000000000000004,10
3.4456,100,34,499,253.35294117647058,2.833213344056216,99.97678198281866,8.646586345381525,10,996,1.3436978868202707,NA,8128,j,0.30000000000000004,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8129,1,0.35000000000000003,1
0.9967999999999999,100,58,499,42.96551724137931,2.88926329166927,61.71749598715891,2.7811934900542497,4,553,0.8865507174108767,0.08363615878677841,8129,2,0.35000000000000003,1
