coupling,index_simu,rqa_RR1,rqa_RR2,rqa_RR12,jrqa_RR,jrqa_DET,jrqa_DENTR,mdrqa_RR,mdrqa_DET,mdrqa_DENTR
3,617,19.9592,19.961599999999997,19.9604,9.8552,19.254809643639906,0.3544207467669588,9.428,18.33686890114552,0.32887688598690146
3,618,19.9592,19.9608,19.96,8.9728,17.71576319543509,0.3353059200745777,8.8104,17.116135476255334,0.3265936296630734
3,619,19.96,19.9624,19.961199999999998,9.58,16.893528183716075,0.3437053245359697,9.3744,16.41065028161802,0.3419284810906195
3,620,19.96,19.9584,19.959200000000003,8.927999999999999,17.77777777777778,0.37188950745398236,8.1792,16.216744913928014,0.317044401534467
3,621,19.96,19.96,19.96,8.7384,15.206445115810673,0.2881538187018205,8.3288,14.186917683219672,0.27721216757803807
3,622,19.9608,19.9592,19.96,9.6056,18.605813275589238,0.38347238042001985,9.253599999999999,17.593152935073917,0.41300605045083744
3,623,19.9592,19.96,19.959600000000002,9.586400000000001,18.367687557372943,0.3708414138514707,8.9888,17.381630473478108,0.3101892615765397
3,624,19.9592,19.9592,19.9592,9.4096,18.24519639517089,0.30901685143185975,8.9248,16.833990677662243,0.3337408442309064
3,625,19.96,19.96,19.96,8.959999999999999,17.660714285714285,0.3331677106828167,8.3984,16.574585635359114,0.3364766643575322
3,626,19.9632,19.96,19.9616,8.712,15.454545454545453,0.30531660290091367,8.459999999999999,14.789598108747045,0.2769839574980075
3,627,19.9608,19.9584,19.959600000000002,9.0864,17.080471914069378,0.3705816951370661,8.7672,16.2697326398394,0.3149768940054449
3,628,19.9584,19.96,19.959200000000003,9.5112,17.92413155017243,0.35343105125493957,8.9008,16.91533345317275,0.31228743101567963
3,629,19.96,19.9584,19.959200000000003,9.4776,17.91170760530092,0.3219144319819467,9.32,18.23175965665236,0.32602341359136106
3,630,19.9592,19.9592,19.9592,9.5776,18.802205145339123,0.34790325365399716,9.593599999999999,18.337224816544364,0.3488022347068626
3,631,19.9608,19.9624,19.961599999999997,9.0904,16.712135879609257,0.34757818616474484,8.6336,15.95626389918458,0.3030904437508661
3,632,19.9592,19.9608,19.96,9.216000000000001,16.866319444444443,0.34165814552787366,9.1504,17.511802762720755,0.34365650748453147
3,633,19.96,19.96,19.96,9.4472,17.190278601066982,0.32788670446846446,9.0784,16.989777934437786,0.30665524264422084
3,634,19.9608,19.9592,19.96,9.4104,18.20964039785769,0.34877027505652547,9.0624,17.31991525423729,0.33637181691000234
3,635,19.9592,19.9592,19.9592,8.992,16.174377224199286,0.30317390251020304,8.848,15.831826401446655,0.2900030143269671
3,636,19.96,19.96,19.96,9.1392,16.867997198879554,0.28723493549089235,9.1224,16.697360343769184,0.3438143192402152
3,637,19.9592,19.96,19.959600000000002,8.7912,17.3992173992174,0.3539295020303496,8.459999999999999,16.86052009456265,0.3231442018989898
3,638,19.96,19.9592,19.959600000000002,9.3064,18.206825410470216,0.3226490055783661,8.4744,16.595865193996033,0.34171613174233384
3,639,19.9608,19.9592,19.96,9.6128,18.275632490013315,0.35264542965985923,9.8224,18.382472715425966,0.37043148328445935
3,640,19.9592,19.9584,19.9588,9.5408,18.04460841858125,0.36486738769888283,9.0784,18.073669369051814,0.3411078643719012
3,641,19.9608,19.9576,19.9592,9.6224,18.199201862321253,0.3511731571220294,9.8416,18.622988132011056,0.35636379108020294
3,642,19.964000000000002,19.96,19.962000000000003,9.3736,17.521549884782793,0.3223592476877938,10.2144,19.846491228070175,0.3527665538875282
3,643,19.96,19.961599999999997,19.9608,9.285599999999999,18.23037822003963,0.3182563354271748,9.3056,17.52063273727648,0.33647325345124046
3,644,19.96,19.9584,19.959200000000003,9.252,18.495460440985735,0.3355968402965298,9.0224,17.698173435006208,0.3017177968331084
3,645,19.96,19.96,19.96,8.622399999999999,17.118203748376324,0.30835171023084784,8.458400000000001,16.54213562848766,0.29647919535126666
3,646,19.96,19.9608,19.9604,9.1464,17.90431207906936,0.31751094418310294,9.4216,17.4577566443067,0.30356515382087834
3,647,19.96,19.9592,19.959600000000002,9.4544,17.625655779319683,0.30155593180217266,9.1736,16.9704369059039,0.32202850267279615
3,648,19.96,19.961599999999997,19.9608,9.4024,18.829235088913467,0.3564233374586745,8.9352,17.817172531112902,0.34350255973882116
3,649,19.9608,19.9608,19.9608,8.7888,16.693974148916805,0.3425742831389865,8.6808,16.228918993641138,0.3259966496518612
3,650,19.9592,19.961599999999997,19.9604,9.388,18.005965061780994,0.3251168358572827,9.028799999999999,16.312245259613682,0.29139508189607277
3,651,19.9576,19.9592,19.958399999999997,9.0368,17.79390934844193,0.3250634677730218,8.444799999999999,16.49298976885184,0.3165478656310587
3,652,19.9584,19.964000000000002,19.9612,8.930399999999999,16.62635492251187,0.3330098924609943,9.0512,16.87290083082906,0.30061473428339586
3,653,19.9608,19.9608,19.9608,9.0184,16.49960081610929,0.261568421890855,8.7512,15.970381204863331,0.20198301116648829
3,654,19.9592,19.961599999999997,19.9604,8.9672,16.718708180926043,0.2904044789127645,8.6136,15.278164762700847,0.2761308009478474
3,655,19.96,19.9584,19.959200000000003,8.6792,17.725135957231082,0.29925312211308497,8.1272,17.029235160941035,0.3084396060987255
3,656,19.9608,19.9584,19.959600000000002,8.915199999999999,16.66367552045944,0.28302745082573466,8.484,15.841584158415841,0.3024592339659952
3,657,19.9592,19.9592,19.9592,9.2816,17.367695224961214,0.33243650545343056,9.128,16.862401402278703,0.3021766289365298
3,658,19.96,19.96,19.96,9.7056,18.98285525881965,0.3309920377889062,9.6776,18.955112837893694,0.3375359951825622
3,659,19.96,19.961599999999997,19.9608,9.265600000000001,17.43222241409083,0.35661582943320713,9.4832,18.05297789775603,0.33939610858398456
3,660,19.96,19.9608,19.9604,9.2592,17.591152583376534,0.32547931374377487,8.356,16.553374820488273,0.32221834411887135
3,661,19.961599999999997,19.9584,19.96,9.325600000000001,17.242858368362356,0.3661497616901956,9.372,17.242851045667948,0.37488128448667235
3,662,19.9592,19.96,19.959600000000002,9.4736,18.15571693970613,0.31275783057892204,9.6616,18.729817007534987,0.3300998727937777
3,663,19.961599999999997,19.9592,19.9604,9.2776,18.194360610502716,0.36715782110139195,8.5352,17.508669978442214,0.3360094618194605
3,664,19.9584,19.9608,19.959600000000002,9.1712,17.925680390788557,0.3057855234223701,9.704799999999999,18.58873959277883,0.3144614716054688
3,665,19.9624,19.9632,19.9628,9.3112,17.3382593006272,0.39991050310644805,9.36,17.36752136752137,0.3926960298094022
3,666,19.96,19.961599999999997,19.9608,9.6024,19.18686994917937,0.38556669156861895,9.1888,18.71843983980498,0.36220512547345135
3,667,19.9608,19.9592,19.96,9.532,18.120016785564413,0.38604214669894105,9.3032,17.98090979447932,0.3626074860530017
