RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
0.24,0,0,0,0,0,0,0,0,0,0,NA,7,j,0,5
9.9,16.363636363636363,78,4,2.076923076923077,0.2378190110569207,14.14141414141414,2.028985507246377,3,69,0.13119781096951133,0.18846011629319256,8,1,0,10
9.9,20.606060606060606,98,3,2.0816326530612246,0.2827388800668725,23.434343434343436,2.297029702970297,5,101,0.6813158649332038,0.6321989726493276,8,2,0,10
0.86,4.651162790697675,2,2,2,-0,0,0,0,0,0,NA,8,j,0,10
0.98,0,0,0,0,0,0,0,0,0,0,0.0187055727904765,9,1,0,1
0.98,0,0,0,0,0,0,0,0,0,0,0.17582282134161298,9,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,9,j,0,1
1.9800000000000002,2.0202020202020203,2,2,2,-0,0,0,0,0,0,0.034545024224188696,10,1,0,2
1.9800000000000002,2.0202020202020203,2,2,2,-0,5.05050505050505,2,2,5,-0,0.2495503070853505,10,2,0,2
0.02,0,0,0,0,0,0,0,0,0,0,NA,10,j,0,2
4.9399999999999995,12.955465587044534,32,2,2,-0,6.882591093117409,2,2,17,-0,0.0958709700480061,11,1,0,5
4.9399999999999995,10.526315789473683,26,2,2,-0,9.7165991902834,2,2,24,-0,0.396704219011655,11,2,0,5
0.13999999999999999,0,0,0,0,0,0,0,0,0,0,NA,11,j,0,5
9.9,19.5959595959596,92,3,2.108695652173913,0.34377956394459236,20.404040404040405,2.02,3,100,0.098039113279732,0.17868820823236733,12,1,0,10
9.9,21.01010101010101,100,3,2.08,0.2787693717685874,24.242424242424242,2.142857142857143,4,112,0.3609724318768486,0.5873846551542107,12,2,0,10
1,0,0,0,0,0,0,0,0,0,0,NA,12,j,0,10
1,0,0,0,0,0,4,2,2,2,-0,0.015836972673146404,13,1,0,1
0.98,4.081632653061225,2,2,2,-0,0,0,0,0,0,0.2027563183864003,13,2,0,1
0.02,0,0,0,0,0,0,0,0,0,0,NA,13,j,0,1
1.9800000000000002,4.040404040404041,4,2,2,-0,5.05050505050505,2,2,5,-0,0.03435766374222756,14,1,0,2
1.9800000000000002,6.0606060606060606,6,2,2,-0,1.0101010101010102,2,2,1,-0,0.27346222178230617,14,2,0,2
0.04,0,0,0,0,0,0,0,0,0,0,NA,14,j,0,2
4.9399999999999995,5.668016194331984,14,2,2,-0,13.765182186234817,2,2,34,-0,0.08970123943171492,15,1,0,5
4.9399999999999995,8.502024291497975,20,3,2.1,0.3250829733914482,10.323886639676113,2.125,3,24,0.37677016125643675,0.43186553039699677,15,2,0,5
0.3,0,0,0,0,0,0,0,0,0,0,NA,15,j,0,5
9.9,18.181818181818183,86,4,2.0930232558139537,0.29744494067781024,23.333333333333332,2.0442477876106193,3,113,0.18121647276909958,0.18251103671177835,16,1,0,10
9.9,19.5959595959596,92,4,2.108695652173913,0.3443379000998386,24.545454545454547,2.189189189189189,4,111,0.5153367751989353,0.6113662063952403,16,2,0,10
1.06,0,0,0,0,0,7.547169811320755,2,2,4,-0,NA,16,j,0,10
1,4,2,2,2,-0,0,0,0,0,0,0.017094672146801656,17,1,0,1
1,4,2,2,2,-0,2,2,2,1,-0,0.1855995981924256,17,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,17,j,0,1
1.9800000000000002,8.080808080808081,8,2,2,-0,2.0202020202020203,2,2,2,-0,0.03943477087610619,18,1,0,2
1.9800000000000002,6.0606060606060606,6,2,2,-0,2.0202020202020203,2,2,2,-0,0.2702714604339958,18,2,0,2
0.02,0,0,0,0,0,0,0,0,0,0,NA,18,j,0,2
4.9399999999999995,14.979757085020243,36,3,2.0555555555555554,0.2145591551764051,6.0728744939271255,2,2,15,-0,0.09359024349866951,19,1,0,5
4.9399999999999995,7.28744939271255,18,2,2,-0,12.550607287449392,2.1379310344827585,3,29,0.40118986218700575,0.4524565536597166,19,2,0,5
0.24,0,0,0,0,0,0,0,0,0,0,NA,19,j,0,5
